"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"4419",4.4,16,16,65,0.21,24.99,14.6,90,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4421",7.1,11,13,73,0.222,23.51,8.6,93,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4422",9.1,9,21,75,0.231,23.04,6.6,108,"Intervalo 1","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4423",12.9,7,29,77,0.249,22.67,7.3,103,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4424",15.3,8,30,77,0.262,23,6,124,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4425",17.3,11,30,70,0.275,25.05,5.1,101,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4426",22.1,14,40,64,0.301,26.61,6.3,91,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4427",13,23,52,60,0.257,27.39,7.3,112,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4428",14.5,32,47,58,0.267,27.92,12.9,94,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4429",11.9,50,54,54,0.253,28.64,15.5,102,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4430",9.5,57,58,47,0.243,30.25,14.9,99,"Intervalo 1",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4431",8.7,50,43,40,0.241,32.17,15.2,87,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4432",8.7,47,60,35,0.243,33.64,18.1,87,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4433",8,42,43,31,0.241,34.54,19.5,89,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4439",7.6,15,30,51,0.232,29.66,20.8,83,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"4440",7.1,12,68,61,0.228,27.86,19.6,85,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4476",14.1,33,111,44,0.263,30.08,8.3,103,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4477",13.1,50,76,39,0.262,31.29,13.2,108,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4478",11.7,72,102,39,0.255,31.46,14.8,110,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4479",9.8,71,96,38,0.246,31.93,16.7,102,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4480",9.1,68,83,34,0.244,32.92,15.8,107,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4481",9.6,56,82,31,0.248,33.99,15.6,101,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4482",8.8,56,57,31,0.244,34.09,18.9,96,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4483",9,49,73,30,0.245,34.04,19.4,91,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4484",8.9,36,60,30,0.243,33.61,20,91,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4485",10.1,29,61,29,0.248,32.79,14.5,107,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4486",6,30,49,29,0.227,32.15,12.7,117,"Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4487",8.5,19,52,43,0.238,30.52,20.3,91,"Intervalo 1","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 3",NA
"4488",7.4,16,105,55,0.229,28.36,21,82,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"4524",13,38,71,44,0.26,31.36,6.8,123,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4525",9.4,48,56,40,0.245,32.1,12.1,103,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4526",11.8,78,65,39,0.258,32.7,14.8,97,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4527",10.7,79,69,36,0.254,33.61,16.5,93,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4528",8.7,60,143,31,0.245,34.4,18,104,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4529",8.2,50,65,32,0.243,34.8,17.9,95,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4530",10,43,55,29,0.252,35.29,18.2,87,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4531",8.1,41,44,28,0.242,34.88,19,97,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4532",8.9,36,49,27,0.246,34.75,17.2,101,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4533",10.8,29,29,27,0.254,33.98,13.8,103,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4534",11,22,30,36,0.253,32.52,17.4,101,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4535",9.3,16,85,50,0.242,30.38,20.8,91,"Intervalo 1","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 3",NA
"4536",7.2,16,88,55,0.23,28.74,20.2,85,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"4561",6.8,14,49,52,0.228,28.77,16.6,89,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4562",6.5,13,42,56,0.225,27.51,13.1,89,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4563",6,13,36,59,0.22,26.5,12.4,97,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4564",6.2,11,30,63,0.22,25.68,11.7,122,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4565",8,9,27,67,0.229,25,5.6,134,"Intervalo 1","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4566",11.9,7,29,70,0.247,24.39,4.7,59,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4567",21.3,5,27,71,0.293,23.85,3.5,31,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"4568",21.5,6,35,71,0.295,24.19,3.2,47,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 5"
"4571",13.5,25,46,45,0.265,31.69,5.8,75,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4572",9.8,31,46,38,0.249,33.45,5.8,138,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4573",5.5,42,42,30,0.229,34.51,9.7,121,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4574",5.6,47,46,25,0.23,35.38,14.2,117,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4575",5.7,54,52,23,0.231,35.99,14.8,121,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4576",10.8,54,52,22,0.258,36.66,14.5,114,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4577",6.5,58,35,21,0.237,37.2,14.2,106,"Intervalo 1",NA,"Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4578",5.6,56,69,23,0.232,37.05,15.3,120,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4579",7,45,35,25,0.238,36.71,15.1,96,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4580",7.3,40,44,23,0.239,36.06,13.4,107,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4581",6.2,37,29,24,0.232,34.99,13.2,120,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4582",11.3,26,27,26,0.256,33.97,10.9,102,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4583",16.4,19,26,27,0.28,33.19,11.8,91,"Intervalo 2","Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4584",13.1,16,29,38,0.262,31.35,16.1,75,"Intervalo 2","Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4605",13,26,47,24,0.265,35,14.5,105,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4606",20.6,18,49,25,0.302,33.95,11.6,81,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4607",12.8,18,34,37,0.261,32.3,17.6,79,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4608",8.1,17,127,49,0.235,30.41,18.2,81,"Intervalo 1","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4609",5.4,18,65,54,0.22,28.99,14.9,90,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4610",5.9,17,44,54,0.221,28.03,11.3,97,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4611",6.5,16,39,55,0.223,27.34,9,102,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4612",7.7,14,26,58,0.228,26.54,6.3,86,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4619",20.1,24,58,37,0.299,33.49,4.7,112,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4620",13.4,34,43,35,0.264,34.3,9.4,104,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4621",8.8,44,68,32,0.245,34.86,14.5,112,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4623",8.1,66,61,23,0.244,36.54,15.1,98,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4624",9.2,66,51,22,0.25,37.15,17,85,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4625",9.2,55,63,23,0.249,36.9,21.5,75,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"4626",7.8,48,123,26,0.241,36.23,20.3,84,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"4627",9.4,39,64,29,0.248,35.48,19.9,77,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4628",8.7,35,71,31,0.243,34.74,18.9,78,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4629",8.6,30,46,30,0.242,34.31,17.7,96,"Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4630",9.5,25,48,35,0.246,33.26,19.7,102,"Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4631",9,21,116,46,0.241,31.24,21.5,86,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 3",NA
"4632",7,22,70,50,0.23,30.33,21.9,90,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 3",NA
"4657",7.9,25,24,55,0.23,26.5,12.2,83,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4658",8.3,20,27,60,0.231,25.75,9.6,106,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4659",9.2,16,28,64,0.234,25.05,6.2,70,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4660",10.3,12,24,69,0.239,24.48,7,99,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4661",10.2,11,29,73,0.238,23.89,6.5,105,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4662",27.5,7,38,73,0.323,23.17,5.2,50,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 5"
"4663",36.6,6,51,74,0.368,22.77,4.7,60,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4664",26.4,8,49,70,0.318,23.35,5.9,91,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4665",26,14,46,64,0.319,25.23,6.3,92,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4666",35.6,16,42,57,0.37,27.43,5,107,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4667",13.2,29,82,54,0.259,28.27,8.1,101,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4668",12,39,52,47,0.256,29.51,9.9,113,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"4669",11.7,48,52,42,0.255,30.8,14.7,110,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4670",9.8,58,78,38,0.247,31.87,16.1,114,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4671",8.8,63,117,34,0.243,33.05,15.2,103,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4672",7.9,61,72,31,0.24,33.89,16.3,105,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4673",8.6,59,73,30,0.244,34.3,17.1,94,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4674",9.3,54,63,29,0.247,34.43,17.1,94,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4675",9.5,41,63,32,0.247,33.79,17.6,101,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4676",9.4,35,70,35,0.245,32.51,21.4,98,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3",NA
"4677",8.7,30,64,40,0.24,30.89,17.8,103,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4678",9.3,28,54,45,0.241,29.25,20.7,80,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 3",NA
"4679",11.8,18,52,54,0.252,27.71,15.9,75,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4680",10.8,17,52,56,0.246,27.02,12,80,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4772",9.2,33,53,24,0.247,34.73,17,95,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4773",11.6,26,51,25,0.257,33.91,15.2,103,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4774",14.5,19,53,28,0.271,32.96,13.2,103,"Intervalo 2","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4775",7.6,18,66,41,0.234,30.91,20.8,91,"Intervalo 1","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 3",NA
"4776",7.3,16,96,51,0.23,28.9,17.9,90,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4777",6.3,15,67,56,0.223,27.5,15.4,88,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4778",5.3,15,44,59,0.217,26.71,12.5,81,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4779",6.4,13,40,62,0.222,25.93,11.1,97,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"4780",6.5,11,37,67,0.221,25.14,6.2,123,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4781",9.2,9,34,71,0.234,24.42,4.8,95,"Intervalo 1","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4782",19.5,7,43,73,0.284,23.97,4.9,82,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4783",24.2,5,43,74,0.307,23.51,4.5,80,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4784",32.5,5,61,74,0.349,23.53,4.1,38,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"4785",30.3,8,68,68,0.341,25.96,3.8,78,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4786",30.8,11,69,57,0.347,28.91,3.6,57,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"4787",45.2,13,84,46,0.422,31.14,4.3,135,"Intervalo 5","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4788",32.4,27,81,38,0.348,32.79,7.5,97,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4789",13.5,56,80,34,0.268,34.2,9.1,112,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"4790",12.9,75,92,31,0.266,35.12,12.3,112,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4791",11,89,90,31,0.257,35.59,16,105,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4792",10,77,108,28,0.253,36.19,15.5,115,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4793",11.7,67,135,29,0.261,35.68,15.6,108,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4794",13.9,71,97,30,0.27,34.7,14.2,100,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4795",13.4,51,75,31,0.267,34.06,13.1,110,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4797",11.2,35,69,34,0.255,33.48,12.3,98,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4798",19.3,25,43,36,0.294,32.73,10.7,81,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4799",18.3,22,55,38,0.289,32.03,10.4,68,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"4800",15.6,19,48,39,0.275,31.54,10.6,97,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5007",12.1,73,122,38,0.258,31.84,18.7,101,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5008",9.6,56,87,37,0.245,31.29,15.4,98,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5009",13.2,40,43,35,0.263,31.36,13.7,97,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5012",18.9,29,84,45,0.287,28.33,7.4,138,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"5013",37.8,13,72,46,0.381,27.98,7.6,152,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"5014",53.4,6,67,51,0.458,27.31,4.6,32,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"5015",21.2,17,100,51,0.297,27.45,12.4,76,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5016",10,26,50,48,0.241,27.49,15.8,75,"Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5017",8.9,26,38,50,0.235,26.74,14.6,90,"Intervalo 1","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5019",7.2,21,23,60,0.224,25.17,10.4,109,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"5020",7.1,21,20,60,0.224,24.7,9.1,112,"Intervalo 1","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5021",8.7,18,21,64,0.23,23.68,5.7,139,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5022",18.2,13,18,65,0.277,23.13,4.7,98,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5023",18.4,12,29,66,0.277,22.71,4.9,126,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5024",36.4,8,23,67,0.366,22.3,4.8,70,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5025",37,12,58,64,0.371,23.65,4.4,70,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5026",26.2,17,48,57,0.32,25.87,5.4,105,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5027",18.6,26,63,53,0.284,27.14,8.6,98,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"5029",20.8,55,89,44,0.299,29.46,15.7,110,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"5030",12.3,76,86,41,0.258,30.63,16,93,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"5031",8.7,51,62,34,0.242,32.3,20.6,89,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3",NA
"5032",8.5,46,54,30,0.242,33.64,21.6,85,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"5033",8.4,40,48,27,0.242,34.39,24,87,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"5034",8.1,39,67,28,0.24,34.2,26,90,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"5035",8.9,36,82,29,0.243,33.39,24.2,94,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"5036",10.4,32,66,27,0.25,32.71,22.9,96,"Intervalo 2","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"5037",10.2,29,68,27,0.248,32.04,20.6,107,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"5038",10.9,23,63,39,0.249,29.86,21.3,86,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 3",NA
"5039",8.3,25,61,47,0.234,28.47,21.7,86,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 3",NA
"5040",7.3,26,46,50,0.228,27.31,19.6,87,"Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
