"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"4639",12.1,8,35,71,0,25.75,7.3,17,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4640",18.9,5,48,71,0,25.99,8,15,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4641",16.6,10,60,69,0,26.89,6.3,18,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4642",14.5,15,53,64,0,27.98,4.9,14,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4644",15,37,83,49,0,32.16,7.4,21,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"4645",12.5,51,83,43,0,34.14,7.5,20,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4646",8.5,59,72,35,0,35.55,9.3,18,"Intervalo 1",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4647",8.1,53,62,29,0,36.72,10.8,19,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4648",8.1,48,48,25,0,37.79,12.4,19,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4650",8.3,37,60,25,0,36.49,13.4,15,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4651",8.1,39,46,22,0,36.84,14.1,18,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4652",10,34,40,22,0,36.06,12.7,17,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4653",11.1,26,37,34,0,32.2,20.6,21,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3"
"4655",8.5,29,63,43,0,29.11,17.2,21,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4656",8.5,25,28,47,0,28.17,13.4,20,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4657",8.3,20,19.13,53,0,27.39,11.2,19,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4658",8.2,18,21.5,57,0,26.96,7.4,17,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4659",9.7,15,23.75,59,0,26.4,7.5,15,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4660",9.2,16,21.5,61,0,25.83,7.3,16,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4661",8,21,18.38,59,0,25.39,8,16,"Intervalo 1","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4662",10.1,19,17.75,60,0,25.11,5.9,19,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4663",14.5,15,19.5,62,0,24.7,7.8,16,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4664",19.1,11,23.75,63,0,25.15,5.7,16,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4665",23.9,13,26.75,61,0,26.74,6.2,11,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4666",23.5,19,29.38,56,0,28.23,6,13,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4667",13.5,31,24.13,49,0,30.28,5.9,20,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4668",14.7,36,24.13,46,0,31.31,7.8,17,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4669",10.2,49,23.38,40,0,33.48,7.2,21,"Intervalo 2","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"4670",9.1,57,19.25,38,0,34.56,9.9,21,"Intervalo 1",NA,"Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"4671",9,49,23.25,33,0,35.74,10.5,20,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4672",8,47,26.13,32,0,35.99,13.3,23,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4673",8.1,44,27.75,30,0,36.26,14.4,20,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4674",8.3,42,24.5,30,0,36.15,15.2,21,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4675",9.2,37,19.25,33,0,34.99,17.4,20,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4676",10.6,32,25.25,34,0,34.19,16.2,20,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4677",9.6,29,23.63,39,0,32.05,17.3,22,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4678",10.2,21,24.13,49,0,29.61,20.2,20,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 2"
"4679",10.4,19,18.13,52,0,28.54,15.5,20,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4680",9.8,22,18.25,54,0,27.71,10,22,"Intervalo 1","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"4682",11.8,14,16.75,63,0,25.12,8.2,7,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4683",10.6,14,19,65,0,24.81,6.7,8,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4684",10.2,13,19.38,66,0,24.76,6.1,11,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4685",8.5,15,19.25,66,0,24.8,5.9,14,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4686",17.5,6,24.63,69,0,23.83,7.8,10,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4687",12.4,10,19.5,72,0,23.33,6.3,14,"Intervalo 2","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4688",25.5,6,28.5,72,0,23.53,6.6,7,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4689",25.5,16,33.25,68,0,25.16,6.8,8,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4690",20,29,26.63,61,0,26.88,7,11,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4691",13.9,32,23.63,52,0,29.44,6.4,18,"Intervalo 2","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4692",10.7,37,16.88,47,0,30.59,9.1,19,"Intervalo 2","Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4693",10.7,56,20.75,42,0,31.99,12.3,22,"Intervalo 2",NA,"Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4694",9.7,56,18.25,37,0,33.32,14.1,21,"Intervalo 1",NA,"Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4695",8.1,45,15.88,32,0,34.53,14.3,21,"Intervalo 1","Intervalo 5","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4696",7.3,44,18.88,29,0,35.56,13.9,22,"Intervalo 1","Intervalo 5","Intervalo 2","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4697",7,45,24,29,0,35.62,15.7,22,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4698",8.7,43,21.5,29,0,34.91,15.2,22,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4700",10,41,17.63,28,0,34.45,15.4,20,"Intervalo 1","Intervalo 5","Intervalo 2","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4701",11.2,36,19,32,0,33.18,15.9,20,"Intervalo 2","Intervalo 4","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4702",9.8,33,22.75,36,0,31.97,18.9,21,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4703",8.7,28,26.5,45,0,29.96,15.9,22,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4704",8.6,28,18,49,0,28.81,15.6,21,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4705",8,26,16.75,54,0,27.75,13.8,22,"Intervalo 1","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4706",7.1,23,21,56,0,27.21,11.8,23,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4707",7.7,19,28,57,0,26.85,9.6,21,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"4708",6.4,19,28.13,60,0,26.16,9.4,22,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"4709",6,20,24.75,63,0,25.51,9.8,21,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"4710",8,19,23.75,65,0,24.9,8.5,17,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4711",12,14,26.88,67,0,24.15,8.3,13,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4712",16.9,10,36.75,68,0,23.94,8.4,12,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4713",14,15,35.75,66,0,24.91,6.4,13,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4714",12.8,20,38,61,0,27.32,5.4,14,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4715",17,23,42.5,55,0,28.8,6.9,13,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4716",14.5,32,42.5,49,0,30.54,7.3,16,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4717",11.7,45,37.75,44,0,32.24,7.8,18,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4718",9.6,64,34.5,39,0,34.03,8.3,21,"Intervalo 1",NA,"Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"4719",9.6,64,29.88,35,0,35.02,10.5,22,"Intervalo 1",NA,"Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4720",8.5,62,27.38,32,0,35.9,12.1,21,"Intervalo 1",NA,"Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4721",7.8,49,34,29,0,35.9,13.5,21,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4722",8.2,37,63,29,0,35.08,14.7,22,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4723",9.2,28,74,27,0,34.4,16.3,23,"Intervalo 1","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4724",7.7,27,98,29,0,33.4,21.1,23,"Intervalo 1","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3"
"4725",8.6,26,81.5,31,0,32.45,19.3,24,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4726",9.5,24,56.75,32,0,31.66,17.1,24,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4727",9.8,23,55.75,34,0,30.92,15.8,23,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4728",8.1,22,60,40,0,29.87,17.5,24,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4729",6.8,19,45.25,51,0,28.52,15.5,22,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4730",5.9,18,42,58,0,27.42,13.4,21,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4731",5.8,18,42.75,61,0,26.68,10.7,22,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4734",9.1,11,41.75,69,0,24.42,8.1,17,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4735",9.5,10,41.75,71,0,23.73,8,16,"Intervalo 1","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4736",10.5,9,43,71,0,23.77,6.7,15,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4737",11.3,13,43.75,65,0,25.43,6.2,15,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4738",12,16,46.5,60,0,27.09,5.6,15,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4739",13.2,21,48.25,55,0,29.37,5.6,13,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4740",10.4,36,52,51,0,30.71,6.9,16,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4741",9.4,50,47,47,0,31.74,9.3,19,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4742",9.7,55,46,42,0,33.37,10.5,20,"Intervalo 1",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4743",8.6,65,46.5,37,0,35.35,11.5,22,"Intervalo 1",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4744",6.7,40,53,32,0,36.25,15.3,21,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4745",6.4,32,61.5,28,0,37.17,16.7,21,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4746",6.4,30,56.5,25,0,37.42,17.8,22,"Intervalo 1","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4748",7.2,28,40.25,26,0,36.43,16.4,23,"Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4749",9.2,25,48.25,27,0,35.04,15.7,24,"Intervalo 1","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4750",9.1,18,58,36,0,33.14,18.3,21,"Intervalo 1","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4751",7.1,14,45.25,47,0,30.55,21.1,21,"Intervalo 1","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3"
"4752",6.7,13,41,52,0,29.07,16.9,19,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4753",7.2,12,39.75,54,0,28,13.5,20,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4754",6.8,12,43.25,54,0,27.18,10.9,18,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4755",7.3,11,41.5,56,0,26.38,8.4,17,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4758",9.8,7,43,64,0,24.45,6.8,13,"Intervalo 1","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4759",12.3,5,43.5,66,0,24.29,5.9,15,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4760",35.9,3,51.75,65,0,24.43,5.7,7,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4761",27.1,6,49.75,61,0,26.94,4.8,10,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4762",29.2,10,54.5,55,0,28.99,4.9,15,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4763",17.9,17,48.75,52,0,30.03,6.5,16,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4764",11.9,34,43.25,47,0,31.7,7.6,17,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4765",11.5,50,45.5,43,0,33.04,10,20,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4766",8.4,49,40,40,0,34.45,12.3,19,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4767",8.7,55,36.25,36,0,35.94,13.5,22,"Intervalo 1",NA,"Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4769",7.8,43,46,25,0,37.57,13.9,20,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4770",7.8,40,34.25,24,0,37.71,13.5,22,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4771",8.9,34,33,25,0,37.17,14.1,19,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4772",9.2,31,29.75,24,0,36.66,13,20,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4773",10.4,25,38.75,26,0,35.42,13.5,21,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4774",10.3,19,42.5,35,0,33.59,19.6,20,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4775",7.3,18,28.75,45,0,30.98,19.8,20,"Intervalo 1","Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4776",8,16,22.25,51,0,29.44,16.4,20,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4778",6.2,14,21.13,59,0,27.45,11.6,19,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4779",6.7,13,21.5,63,0,26.62,9.2,20,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4780",6.7,13,23.5,66,0,26.08,9,22,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"4781",7,12,24.13,67,0,25.81,7.2,21,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"4782",8.1,11,25.5,69,0,25.49,6.9,19,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4783",10.7,9,26.5,70,0,25.1,6.3,17,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4784",25.2,6,32,71,0,25.27,5.8,12,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4785",29.3,7,34.75,66,0,27.55,4.8,12,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4786",27.4,12,36,57,0,30.02,4.2,16,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4787",29.7,24,40,51,0,31.81,5.6,20,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4788",22.9,43,38,45,0,33.39,6.4,16,"Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"4789",16.3,65,33.5,37,0,35.87,7.1,24,"Intervalo 2",NA,"Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"4790",11.3,72,30,33,0,36.75,10.1,19,"Intervalo 2",NA,"Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4792",9.5,51,37.75,29,0,37.03,12.4,22,"Intervalo 1",NA,"Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4793",11.1,64,53.5,27,0,37.84,11.9,23,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4794",10.6,50,53.75,29,0,36.22,14.4,24,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4795",11.5,42,42.5,30,0,35.78,11.7,24,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4796",11.8,32,36,34,0,35.08,14.8,23,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4797",12.9,30,40,34,0,34.78,11.1,24,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4798",15.4,23,32.5,35,0,34.16,9.1,22,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"4799",13.1,23,29.5,37,0,33.27,12.6,22,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4800",9.8,25,26.38,39,0,32.3,11.8,23,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4801",9,25,25.5,40,0,31.56,10.6,22,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4802",7.8,25,26.88,44,0,30.54,9,23,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"4803",6.9,21,27.5,50,0,29.34,8.6,20,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4804",9.4,15,26.75,53,0,28.16,9.3,18,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4805",10,13,27.38,55,0,27.26,7.8,17,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
