"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"11003",59.6,14,141,66,0.179,25.82,3.1,119,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11004",58.3,16,144,64,0.228,26.45,8.1,151,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11005",72,18,146,59,0.304,27.61,9,153,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11007",47.9,32,151,44,0.328,31.25,11.6,144,"Intervalo 5","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11008",49.6,34,151,42,0.263,31.94,13.1,146,"Intervalo 5","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11009",48.5,26,139,42,0.157,31.95,10.3,131,"Intervalo 5","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11010",65,17,127,43,0.08,31.98,8.1,122,NA,"Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"11011",62.1,14,125,45,0.021,31.37,7.2,109,NA,"Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"11012",75.1,10,132,49,0,30.76,7.7,128,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"11013",63.8,10,138,52,0,29.98,8.7,145,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11014",65.7,8,121,55,0,29.02,2.8,116,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11015",67.4,7,162,60,0,27.69,4,14,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"11016",58.9,7,156,63,0,26.73,2.3,32,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"11017",55.7,7,141,65,0,26.75,3.9,165,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11018",43.3,8,135,68,0,26.25,4.1,152,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11019",25.8,11,104,72,0,25.38,5.1,162,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11020",20.3,14,85,76,0,24.76,5,166,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11021",27.6,12,79,78,0,24.28,2.4,148,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11022",47.2,7,85,80,0,23.82,4.6,160,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11023",67.6,7,103,81,0.005,23.61,1.4,88,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11024",72.7,8,126,80,0.072,24.14,3.6,169,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11025",63.7,11,143,76,0.211,25.47,4.8,5,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"11026",39.2,19,145,67,0.441,27.82,7.6,3,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"11027",16.9,32,108,41,0.558,30.7,21.9,7,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 1"
"11029",11.6,37,151,23,0.684,31.3,24.9,7,"Intervalo 2","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 1"
"11030",11.6,41,147,16,0.589,31.19,24.7,14,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 2"
"11034",13.3,41,164,15,0.188,28.66,22.5,8,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 1"
"11035",14.7,39,127,19,0.046,26.8,18.2,8,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 1"
"11036",17,36,116,19,0,25.18,14.1,8,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 1"
"11037",13.6,38,109,19,0,24.14,6.2,1,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"11040",16.8,32,72,36,0,20.97,9.1,167,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11041",12.7,35,92,44,0,19.88,17.5,164,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"11042",17,31,82,55,0,18.4,9.5,155,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11043",14,32,72,63,0,17.28,2.9,162,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11047",32.2,20,36,82,0.001,12.73,2,10,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11053",13.4,36,53,66,0.315,16.44,14.2,7,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 1"
"11054",13,37,53,64,0.223,16.63,15.4,2,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 1"
"11067",8.8,28,37,67,0,14.07,9.3,3,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11068",7.4,29,29,71,0,14.01,7.4,5,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11069",8.3,28,31,74,0,13.83,5.5,17,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"11075",13.1,25,25,77,0.154,15.27,12,7,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 1"
"11076",11.1,26,35,75,0.17,15.64,9.3,13,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"11077",13.7,25,27,72,0.175,16.31,9.7,30,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"11078",11.8,23,39,78,0.048,15.06,10.7,10,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2","Intervalo 1"
"11079",14.3,19,30,85,0.032,13.97,8.5,10,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11081",15.6,19,19,86,0.069,14.5,8.2,12,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"11083",14.4,19,24,80,0.013,14.98,6.9,7,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11088",13.2,17,37,84,0,14.36,5.9,4,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11092",6.1,20,22,87,0,13.67,6.3,5,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11101",10.3,28,25,61,0.356,20.48,2.4,60,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11102",13.6,30,34,59,0.268,21.08,3.3,84,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11103",28.8,24,32,62,0.155,20.36,6.9,132,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11104",33,19,58,68,0.102,19.35,9.7,139,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11105",35.1,17,61,72,0.154,19.1,9.1,139,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11106",28.8,17,51,74,0.066,18.61,9.5,148,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11107",35.4,13,47,77,0.017,17.94,10.8,147,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11108",36.2,11,43,80,0,17.33,10,150,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11109",38.6,9,45,82,0,17,9.2,157,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11113",13.7,24,23,90,0,16.05,5.6,176,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11114",10.9,27,21,91,0,16.05,5.2,173,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11115",12.4,26,21,91,0,16.03,4.8,154,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11116",10.4,27,19,92,0,16.02,2.5,109,"Intervalo 2","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11117",12.4,26,17,92,0,16.07,2.3,91,"Intervalo 2","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11118",16.5,23,21,92,0,16.12,5.4,71,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11119",14.8,20,20,92,0.001,16.11,7,58,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11120",13.4,18,19,92,0.014,16.22,5.2,57,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11121",20.2,17,20,92,0.039,16.52,4.2,71,"Intervalo 3","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11122",23.8,19,19,92,0.082,16.86,3.8,77,"Intervalo 3","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11123",23.2,21,25,91,0.166,17.39,2.8,80,"Intervalo 3","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11125",13.3,28,37,87,0.22,19.92,2.2,52,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11126",18.5,27,22,75,0.202,21.1,4.4,114,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11127",25.1,21,42,79,0.112,20,7.3,134,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11128",24,20,41,82,0.107,19.97,7.2,122,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11129",36,17,28,78,0.149,20.43,10.6,139,"Intervalo 4","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11130",26.3,20,44,79,0.092,20.37,8.6,129,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11131",20.7,22,53,79,0.023,20.05,8.8,108,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11132",25,18,41,83,0,19.52,7.8,122,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11133",24.6,17,48,87,0,18.96,6.8,117,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11134",27.2,15,29,89,0,18.74,6.8,123,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11135",17.5,19,27,89,0,18.59,8,111,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11136",16,20,20,90,0,18.52,8.5,139,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11139",10.2,23,21,91,0,18.4,6.1,133,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11141",16.5,18,19,92,0,18.45,5.8,157,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11142",36.3,11,18,92,0,18.5,4.4,153,"Intervalo 4","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11143",56.2,8,23,92,0.002,18.57,3.9,149,NA,"Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11144",55,11,24,92,0.017,18.62,6.5,125,NA,"Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11145",37.8,16,29,92,0.068,18.69,9.5,115,"Intervalo 4","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11146",40.2,16,33,91,0.089,19.04,9.8,120,"Intervalo 5","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11147",39.6,17,31,91,0.138,19.32,9.5,123,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11148",42.7,15,36,91,0.102,19.54,7.6,114,"Intervalo 5","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11149",37.7,18,24,90,0.253,20.04,9.1,110,"Intervalo 4","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11150",39.4,16,24,89,0.15,20.21,7.3,93,"Intervalo 4","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11151",38.8,17,32,89,0.146,20.41,7.3,88,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11152",37.9,18,35,87,0.135,20.91,7.5,92,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11153",38.6,18,36,82,0.107,21.44,7.4,111,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11154",50.4,15,33,79,0.055,21.68,7.1,121,NA,"Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11155",45.5,12,57,78,0.008,21.44,6.4,170,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11158",27.3,18,27,89,0,18.54,10.4,165,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11159",22.3,22,25,90,0,17.97,12.8,160,"Intervalo 3","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11160",23.2,20,24,91,0,17.83,11.3,156,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11161",17.2,24,23,92,0,17.45,10.2,153,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11164",12.8,21,21,92,0,17.22,2.7,8,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11169",43.1,15,39,90,0.153,18.27,5.2,17,"Intervalo 5","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"11170",29.3,22,35,84,0.287,20.92,2.1,18,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"11171",39.2,19,33,71,0.171,21.54,2.6,2,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"11172",43.8,20,50,66,0.233,22.23,4.8,112,"Intervalo 5","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11173",29.5,31,79,59,0.682,23.92,9.1,153,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11174",26.2,34,68,54,0.592,25.13,7.9,143,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11175",32.9,36,72,51,0.613,25.53,10.8,149,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11176",37.8,30,81,48,0.479,26.02,11.7,149,"Intervalo 4","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11177",36.1,23,86,48,0.147,25.32,9.1,100,"Intervalo 4","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11178",32.4,24,89,49,0.14,24.91,11.4,89,"Intervalo 4","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11179",37.5,22,90,53,0.023,23.77,10.9,109,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11180",41.3,20,94,57,0,22.99,10.4,117,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11181",43.9,17,105,61,0,22.21,9.6,153,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11182",42.2,16,94,62,0,21.96,9.2,156,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11183",34.8,20,84,63,0,21.42,10,120,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11184",23.7,28,87,71,0,19.92,12,116,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11185",22.5,27,74,74,0,19.02,9.5,129,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11186",18,28,71,76,0,18.44,10.6,144,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11189",20.5,26,45,73,0,18.03,5.4,148,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11190",38.3,15,57,74,0,17.93,5.6,77,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11191",64,9,87,76,0.012,17.66,4.2,71,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11192",61.9,14,121,70,0.116,18.52,4.7,92,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11193",38.4,26,112,62,0.306,20.53,5.3,152,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11194",31,32,88,58,0.483,21.63,7.7,141,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11195",27.8,36,77,52,0.574,22.92,8,147,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11196",30.4,44,72,49,0.611,24.11,7.1,124,"Intervalo 4","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11197",27.7,45,81,44,0.699,25.46,7.5,127,"Intervalo 3","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11198",24.9,42,78,40,0.69,26.29,9,137,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11199",28.6,40,65,36,0.64,27.12,10,150,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11200",28.4,42,77,37,0.522,26.98,14.4,161,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11201",30.6,39,89,36,0.386,26.95,14.5,153,"Intervalo 4","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11202",34.5,35,76,35,0.22,26.7,14.6,154,"Intervalo 4","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11203",35.1,31,84,36,0.058,25.81,16.3,156,"Intervalo 4","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11204",49.3,21,93,39,0.001,24.73,11.7,143,"Intervalo 5","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11205",58,18,112,39,0,23.73,9.2,126,NA,"Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11206",42.3,22,121,43,0,22.28,10.8,129,"Intervalo 5","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11207",40.5,21,100,54,0,20.83,13.6,141,"Intervalo 5","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11208",22.9,29,76,58,0,19.99,14.5,146,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11209",33.6,21,63,65,0,18.98,8.9,137,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11210",17.7,29,70,71,0,18.27,6.8,99,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11211",20.3,25,42,75,0,17.83,7.5,111,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11213",22.4,22,46,78,0,16.96,9.7,148,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11214",40.6,16,43,76,0,17.05,5.4,135,"Intervalo 5","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11215",63.4,9,78,74,0.016,17.25,2.6,104,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11216",54.8,16,118,67,0.133,18.65,4,87,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11217",37.8,25,114,59,0.287,20.21,4.2,95,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11218",42.8,26,74,54,0.451,21.44,7.7,142,"Intervalo 5","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11219",38.1,35,77,52,0.539,22.58,8,135,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11220",36,35,64,49,0.633,24.12,11,141,"Intervalo 4","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11221",36.4,32,84,48,0.671,25.15,13.2,149,"Intervalo 4","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11222",31.2,33,80,48,0.623,25.75,13.6,152,"Intervalo 4","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11223",32.8,31,83,49,0.508,25.75,16.1,147,"Intervalo 4","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11224",30.9,31,101,48,0.44,26.35,15.9,149,"Intervalo 4","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11225",34,27,90,50,0.229,25.94,16.3,147,"Intervalo 4","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11226",37.8,24,90,52,0.088,25.59,13.6,151,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11227",41.2,21,87,51,0.042,25.75,12.4,155,"Intervalo 5","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11228",36.7,21,90,53,0,25.21,10.9,162,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11229",39.8,18,83,54,0,24.84,9.9,165,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11230",43.7,14,98,58,0,24.23,11.5,149,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11231",38.9,13,100,68,0,22.76,12.3,140,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11232",28.6,17,69,72,0,21.85,11.3,142,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11233",21.4,20,61,74,0,21.11,10.1,143,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11234",24.7,17,56,77,0,20.48,6.2,131,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11235",20.3,18,56,80,0,19.9,3.8,106,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11236",21.9,15,43,81,0,19.52,0.6,123,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11237",36.3,9,52,82,0,19.33,2.6,69,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11238",37.7,7,75,84,0,18.72,4.7,5,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11244",27.8,33,121,35,0.248,29.71,3.7,19,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
